328,252,253,4,"LINESTRING(139.6957182 35.65926935, 139.695709 35.65944836)"
329,251,252,4,"LINESTRING(139.6958516 35.65921355, 139.6957182 35.65926935)"
330,250,251,4,"LINESTRING(139.6960311 35.6595367, 139.6958516 35.65921355)"
331,249,250,4,"LINESTRING(139.6967556 35.65914148, 139.6960311 35.6595367)"
332,212,249,4,"LINESTRING(139.6969902 35.65909034, 139.6967556 35.65914148)"
333,247,249,4,"LINESTRING(139.6966245 35.6588904, 139.6967556 35.65914148)"
334,244,247,4,"LINESTRING(139.6964957 35.65861375, 139.6966245 35.6588904)"
335,212,248,4,"LINESTRING(139.6969902 35.65909034, 139.6966406 35.65849286)"
336,246,251,4,"LINESTRING(139.695847 35.65913218, 139.6958516 35.65921355)"
337,245,246,4,"LINESTRING(139.6956998 35.6588997, 139.695847 35.65913218)"
338,246,247,4,"LINESTRING(139.695847 35.65913218, 139.6966245 35.6588904)"
339,244,245,4,"LINESTRING(139.6964957 35.65861375, 139.6956998 35.6588997)"
340,235,245,4,"LINESTRING(139.6954353 35.6588904, 139.6956998 35.6588997)"
341,243,244,4,"LINESTRING(139.6964658 35.65849983, 139.6964957 35.65861375)"
342,242,243,4,"LINESTRING(139.696222 35.65855795, 139.6964658 35.65849983)"
343,240,242,4,"LINESTRING(139.6960978 35.65836035, 139.696222 35.65855795)"
344,239,240,4,"LINESTRING(139.6956377 35.65850681, 139.6960978 35.65836035)"
345,238,239,4,"LINESTRING(139.6955296 35.6583464, 139.6956377 35.65850681)"
346,238,241,4,"LINESTRING(139.6955296 35.6583464, 139.6959827 35.65816739)"
347,240,241,4,"LINESTRING(139.6960978 35.65836035, 139.6959827 35.65816739)"
348,235,238,4,"LINESTRING(139.6954353 35.6588904, 139.6955296 35.6583464)"
349,232,235,4,"LINESTRING(139.6951087 35.65886483, 139.6954353 35.6588904)"
350,232,233,4,"LINESTRING(139.6951087 35.65886483, 139.6948672 35.65882996)"
351,233,236,4,"LINESTRING(139.6948672 35.65882996, 139.6949316 35.65830687)"
352,236,237,4,"LINESTRING(139.6949316 35.65830687, 139.6943864 35.65826968)"
353,234,237,4,"LINESTRING(139.6943174 35.65879276, 139.6943864 35.65826968)"
354,233,234,4,"LINESTRING(139.6948672 35.65882996, 139.6943174 35.65879276)"
355,159,234,4,"LINESTRING(139.6942185 35.65923447, 139.6943174 35.65879276)"
356,160,232,4,"LINESTRING(139.6950305 35.65976221, 139.6951087 35.65886483)"
357,235,254,4,"LINESTRING(139.6954353 35.6588904, 139.6954997 35.65945766)"
358,254,255,4,"LINESTRING(139.6954997 35.65945766, 139.6955319 35.65982498)"
359,153,255,4,"LINESTRING(139.6955687 35.65998539, 139.6955319 35.65982498)"
360,154,255,4,"LINESTRING(139.6954445 35.65992262, 139.6955319 35.65982498)"
361,148,230,4,"LINESTRING(139.6946809 35.66058751, 139.6946371 35.66067353)"
362,230,231,4,"LINESTRING(139.6946371 35.66067353, 139.6947269 35.66072235)"
363,142,231,4,"LINESTRING(139.6948212 35.6607642, 139.6947269 35.66072235)"
364,143,231,4,"LINESTRING(139.6946118 35.66081999, 139.6947269 35.66072235)"
365,143,229,4,"LINESTRING(139.6946118 35.66081999, 139.6945635 35.6607735)"
366,229,230,4,"LINESTRING(139.6945635 35.6607735, 139.6946371 35.66067353)"
367,142,228,4,"LINESTRING(139.6948212 35.6607642, 139.6952237 35.66102458)"
368,140,228,4,"LINESTRING(139.6952145 35.66114082, 139.6952237 35.66102458)"
369,141,228,4,"LINESTRING(139.6959436 35.66143374, 139.6952237 35.66102458)"
370,138,139,4,"LINESTRING(139.6952421 35.66194288, 139.6956998 35.66138027)"
371,133,265,4,"LINESTRING(139.6944646 35.66336333, 139.694069 35.66385154)"
372,265,265,4,"LINESTRING(139.694069 35.66385154, 139.694069 35.66385154)"
373,262,264,4,"LINESTRING(139.6973237 35.65864165, 139.6967372 35.65805347)"
374,213,262,4,"LINESTRING(139.6972317 35.65880206, 139.6973237 35.65864165)"
375,197,262,4,"LINESTRING(139.6977723 35.6589462, 139.6973237 35.65864165)"
376,213,263,4,"LINESTRING(139.6972317 35.65880206, 139.6965233 35.65807439)"
377,221,223,4,"LINESTRING(139.698184 35.65997376, 139.6982576 35.66011558)"
378,13,222,4,"LINESTRING(139.6983611 35.66007373, 139.6983634 35.65991564)"
379,99,282,4,"LINESTRING(139.6992881 35.6635284, 139.6991524 35.66395616)"
380,106,282,4,"LINESTRING(139.6998401 35.66392594, 139.6991524 35.66395616)"
381,107,283,4,"LINESTRING(139.6998562 35.66415609, 139.6990535 35.66433045)"
382,282,283,4,"LINESTRING(139.6991524 35.66395616, 139.6990535 35.66433045)"
383,118,283,4,"LINESTRING(139.6989753 35.66455596, 139.6990535 35.66433045)"
384,284,285,4,"LINESTRING(139.6992835 35.66465825, 139.6998355 35.66462338)"
385,117,285,4,"LINESTRING(139.6999482 35.66462338, 139.6998355 35.66462338)"
386,118,284,4,"LINESTRING(139.6989753 35.66455596, 139.6992835 35.66465825)"
387,119,165,4,"LINESTRING(139.6988948 35.6646722, 139.699364 35.66480239)"
388,165,286,4,"LINESTRING(139.699364 35.66480239, 139.6999666 35.6647187)"
389,117,286,4,"LINESTRING(139.6999482 35.66462338, 139.6999666 35.6647187)"
390,166,286,4,"LINESTRING(139.7008269 35.66469313, 139.6999666 35.6647187)"
391,167,280,4,"LINESTRING(139.7012823 35.66464663, 139.7014411 35.66464663)"
392,277,280,4,"LINESTRING(139.7012961 35.6635284, 139.7014411 35.66464663)"
393,277,278,4,"LINESTRING(139.7012961 35.6635284, 139.7019218 35.66364231)"
394,278,279,4,"LINESTRING(139.7019218 35.66364231, 139.7019195 35.66344005)"
395,113,279,4,"LINESTRING(139.7011788 35.66319827, 139.7019195 35.66344005)"
396,114,275,4,"LINESTRING(139.7009028 35.66230787, 139.7015308 35.66211724)"
397,115,276,4,"LINESTRING(139.7009235 35.66209631, 139.7015124 35.6619638)"
398,37,224,4,"LINESTRING(139.7006406 35.66099203, 139.7009028 35.66099203)"
399,224,226,4,"LINESTRING(139.7009028 35.66099203, 139.7009005 35.66113152)"
400,37,226,4,"LINESTRING(139.7006406 35.66099203, 139.7009005 35.66113152)"
401,47,226,4,"LINESTRING(139.7006153 35.66125241, 139.7009005 35.66113152)"
402,225,226,4,"LINESTRING(139.7009074 35.66130123, 139.7009005 35.66113152)"
403,115,225,4,"LINESTRING(139.7009235 35.66209631, 139.7009074 35.66130123)"
404,266,267,4,"LINESTRING(139.694253 35.66395384, 139.6940161 35.66434208)"
405,265,266,4,"LINESTRING(139.694069 35.66385154, 139.694253 35.66395384)"
406,164,267,4,"LINESTRING(139.6943795 35.66466058, 139.6940161 35.66434208)"
407,164,270,4,"LINESTRING(139.6943795 35.66466058, 139.6942507 35.66498838)"
408,164,269,4,"LINESTRING(139.6943795 35.66466058, 139.6945405 35.66486051)"
409,163,269,4,"LINESTRING(139.6948442 35.66442577, 139.6945405 35.66486051)"
410,163,268,4,"LINESTRING(139.6948442 35.66442577, 139.6946026 35.66423281)"
411,162,268,4,"LINESTRING(139.6949316 35.66388642, 139.6946026 35.66423281)"
412,66,162,4,"LINESTRING(139.6954606 35.6635284, 139.6949316 35.66388642)"
413,66,273,4,"LINESTRING(139.6954606 35.6635284, 139.6952835 35.66333544)"
414,65,273,4,"LINESTRING(139.6950351 35.66315643, 139.6952835 35.66333544)"
415,272,273,4,"LINESTRING(139.6959827 35.66266357, 139.6952835 35.66333544)"
416,271,272,4,"LINESTRING(139.6957987 35.66252175, 139.6959827 35.66266357)"
417,65,271,4,"LINESTRING(139.6950351 35.66315643, 139.6957987 35.66252175)"
418,75,76,4,"LINESTRING(139.696843 35.66252175, 139.6969787 35.66240551)"
419,80,82,4,"LINESTRING(139.6972225 35.66218698, 139.6968223 35.66241714)"
420,66,82,4,"LINESTRING(139.6954606 35.6635284, 139.6968223 35.66241714)"
421,78,281,4,"LINESTRING(139.6973237 35.66226137, 139.6977907 35.66236599)"
422,88,281,4,"LINESTRING(139.6984531 35.66242411, 139.6977907 35.66236599)"
423,127,281,4,"LINESTRING(139.6973997 35.66270541, 139.6977907 35.66236599)"
424,40,41,4,"LINESTRING(139.6983726 35.66158253, 139.6980943 35.66226137)"
425,109,277,4,"LINESTRING(139.7011581 35.66354002, 139.7012961 35.6635284)"
426,131,269,4,"LINESTRING(139.6947154 35.66492096, 139.6945405 35.66486051)"
427,269,270,4,"LINESTRING(139.6945405 35.66486051, 139.6942507 35.66498838)"
428,47,225,4,"LINESTRING(139.7006153 35.66125241, 139.7009074 35.66130123)"
429,153,274,4,"LINESTRING(139.6955687 35.65998539, 139.6964359 35.66030389)"
430,169,224,4,"LINESTRING(139.7009028 35.66050382, 139.7009028 35.66099203)"
431,8,14,4,"LINESTRING(139.6977723 35.66075722, 139.6975239 35.66039688)"
432,14,220,4,"LINESTRING(139.6975239 35.66039688, 139.6977815 35.66029691)"
433,220,223,4,"LINESTRING(139.6977815 35.66029691, 139.6982576 35.66011558)"
434,13,223,4,"LINESTRING(139.6983611 35.66007373, 139.6982576 35.66011558)"
435,198,220,4,"LINESTRING(139.6976573 35.66018532, 139.6977815 35.66029691)"
436,198,221,4,"LINESTRING(139.6976573 35.66018532, 139.698184 35.65997376)"
437,221,222,4,"LINESTRING(139.698184 35.65997376, 139.6983634 35.65991564)"
438,178,222,4,"LINESTRING(139.6992237 35.65956692, 139.6983634 35.65991564)"
439,188,209,4,"LINESTRING(139.7000794 35.65853471, 139.7003117 35.6580372)"
440,207,208,4,"LINESTRING(139.7010477 35.65806974, 139.7006935 35.65803487)"
441,208,209,4,"LINESTRING(139.7006935 35.65803487, 139.7003117 35.6580372)"
